Device ID,RSSI (dBm),Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
10:2b:aa:50:31:99,-59.00,2026-07-14 04:55:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1210B,Evolve M2
10:2b:aa:50:38:83,-64.00,2026-07-14 04:55:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,404B,Evolve M2
10:2b:aa:50:8d:2b,-51.00,2026-07-14 04:55:29,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1401B,Evolve M2
10:2b:aa:50:04:21,-51.00,2026-07-14 04:55:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1502A,Evolve M2
10:2b:aa:50:30:43,-56.00,2026-07-14 04:55:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1010A,Evolve M2
10:2b:aa:50:30:fa,-57.00,2026-07-14 04:55:23,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1411B,Evolve M2
10:2b:aa:50:31:45,-61.00,2026-07-14 04:55:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1408B,Evolve M2
10:2b:aa:50:3a:c3,-64.00,2026-07-14 04:55:17,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,301A,Evolve M2
10:2b:aa:50:3c:34,-46.00,2026-07-14 04:55:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1002B,Evolve M2
10:2b:aa:50:91:33,-65.00,2026-07-14 04:55:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1512B,Evolve M2
10:2b:aa:50:92:d7,-55.00,2026-07-14 04:55:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1606A,Evolve M2
10:2b:aa:51:ea:cd,-42.00,2026-07-14 04:55:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1105A,Evolve M2
10:2b:aa:50:30:5e,-50.00,2026-07-14 04:55:10,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,711A,Evolve M2
10:2b:aa:50:3b:3b,-46.00,2026-07-14 04:55:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,403B,Evolve M2
10:2b:aa:50:8d:ca,-54.00,2026-07-14 04:55:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1406A,Evolve M2
10:2b:aa:50:2f:35,-46.00,2026-07-14 04:55:08,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,806A,Evolve M2
10:2b:aa:50:32:8c,-57.00,2026-07-14 04:55:01,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1508B,Evolve M2
10:2b:aa:50:90:58,-49.00,2026-07-14 04:54:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,502B,Evolve M2
10:2b:aa:50:33:a3,-53.00,2026-07-14 04:54:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,910A,Evolve M2
10:2b:aa:50:32:2c,-43.00,2026-07-14 04:54:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1203B,Evolve M2
10:2b:aa:50:36:bb,-55.00,2026-07-14 04:54:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1210A,Evolve M2
10:2b:aa:50:8e:d5,-58.00,2026-07-14 04:54:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,205A,Evolve M2
10:2b:aa:50:91:30,-57.00,2026-07-14 04:54:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1510B,Evolve M2
10:2b:aa:50:32:ef,-46.00,2026-07-14 04:54:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,804B,Evolve M2
10:2b:aa:50:33:31,-60.00,2026-07-14 04:54:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,605B,Evolve M2
10:2b:aa:50:8f:56,-44.00,2026-07-14 04:54:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1408A,Evolve M2
10:2b:aa:50:32:fe,-57.00,2026-07-14 04:54:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1602A,Evolve M2
10:2b:aa:50:3f:5e,-45.00,2026-07-14 04:54:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,401A,Evolve M2
10:2b:aa:50:2c:fb,-55.00,2026-07-14 04:54:40,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1703B,Evolve M2
10:2b:aa:50:36:4c,-62.00,2026-07-14 04:54:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1008B,Evolve M2
10:2b:aa:50:3f:1f,-52.00,2026-07-14 04:54:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1703B,Evolve M2
10:2b:aa:50:3c:c1,-50.00,2026-07-14 04:54:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1503A,Evolve M2
10:2b:aa:50:3b:ec,-52.00,2026-07-14 04:54:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,103B,Evolve M2
10:2b:aa:50:8c:e9,-43.00,2026-07-14 04:54:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,411B,Evolve M2
10:2b:aa:50:37:1e,-48.00,2026-07-14 04:54:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1606A,Evolve M2
10:2b:aa:50:31:f6,-52.00,2026-07-14 04:54:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1002A,Evolve M2
10:2b:aa:50:32:e9,-50.00,2026-07-14 04:54:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1107A,Evolve M2
10:2b:aa:50:8e:63,-47.00,2026-07-14 04:54:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,912B,Evolve M2
10:2b:aa:50:2f:83,-55.00,2026-07-14 04:54:30,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1002B,Evolve M2
10:2b:aa:50:33:d0,-58.00,2026-07-14 04:54:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1109B,Evolve M2
10:2b:aa:50:33:b8,-40.00,2026-07-14 04:54:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,608B,Evolve M2
10:2b:aa:50:37:cf,-60.00,2026-07-14 04:54:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,807A,Evolve M2
10:2b:aa:50:3a:03,-63.00,2026-07-14 04:54:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,311A,Evolve M2
10:2b:aa:50:2f:5c,-42.00,2026-07-14 04:54:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1106A,Evolve M2
10:2b:aa:51:ea:31,-52.00,2026-07-14 04:54:20,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1705A,Evolve M2
10:2b:aa:50:8c:b3,-48.00,2026-07-14 04:54:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,404A,Evolve M2
10:2b:aa:50:2c:c2,-42.00,2026-07-14 04:54:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1611A,Evolve M2
10:2b:aa:50:3e:74,-45.00,2026-07-14 04:54:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1003A,Evolve M2
68:ab:a9:fc:d1:a7,-47.00,2026-07-14 04:54:10,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1811A,Evolve M2
10:2b:aa:50:3a:78,-64.00,2026-07-14 04:54:07,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1007B,Evolve M2
10:2b:aa:50:3d:4e,-60.00,2026-07-14 04:54:05,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,606B,Evolve M2
10:2b:aa:50:35:4d,-55.00,2026-07-14 04:54:04,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,403A,Evolve M2
10:2b:aa:50:32:41,-63.00,2026-07-14 04:54:01,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1001S,Evolve M2
10:2b:aa:50:30:c7,-65.00,2026-07-14 04:53:54,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1204B,Evolve M2
10:2b:aa:51:ea:49,-46.00,2026-07-14 04:53:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1207B,Evolve M2
10:2b:aa:50:3f:85,-40.00,2026-07-14 04:53:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1411A,Evolve M2
10:2b:aa:50:31:72,-61.00,2026-07-14 04:53:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1405B,Evolve M2
10:2b:aa:50:34:8a,-63.00,2026-07-14 04:53:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,403A,Evolve M2
10:2b:aa:50:2d:fd,-61.00,2026-07-14 04:53:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1007B,Evolve M2
10:2b:aa:50:3c:b2,-44.00,2026-07-14 04:53:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1109A,Evolve M2
10:2b:aa:50:2c:17,-55.00,2026-07-14 04:53:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,609A,Evolve M2
10:2b:aa:50:92:29,-48.00,2026-07-14 04:53:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1611A,Evolve M2
10:2b:aa:50:3b:32,-62.00,2026-07-14 04:53:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1204B,Evolve M2
10:2b:aa:50:91:6f,-53.00,2026-07-14 04:53:44,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1510B,Evolve M2
10:2b:aa:50:3c:73,-58.00,2026-07-14 04:53:42,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,207A,Evolve M2
10:2b:aa:50:38:6e,-58.00,2026-07-14 04:53:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,306B,Evolve M2
10:2b:aa:50:3f:88,-62.00,2026-07-14 04:53:40,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1707A,Evolve M2
10:2b:aa:50:3f:a9,-61.00,2026-07-14 04:53:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,310B,Evolve M2
10:2b:aa:50:04:a8,-62.00,2026-07-14 04:53:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1208A,Evolve M2
10:2b:aa:50:39:3a,-44.00,2026-07-14 04:53:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,105A,Evolve M2
10:2b:aa:50:2e:7b,-57.00,2026-07-14 04:53:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1612B,Evolve M2
68:ab:a9:fb:04:24,-48.00,2026-07-14 04:53:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1809B,Evolve M2
10:2b:aa:50:91:21,-58.00,2026-07-14 04:53:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1512B,Evolve M2
10:2b:aa:50:3e:e0,-55.00,2026-07-14 04:53:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1711B,Evolve M2
10:2b:aa:50:2d:d6,-56.00,2026-07-14 04:53:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1008A,Evolve M2
10:2b:aa:50:37:12,-46.00,2026-07-14 04:53:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,710B,Evolve M2
10:2b:aa:50:33:d3,-64.00,2026-07-14 04:53:29,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,608B,Evolve M2
10:2b:aa:51:e2:48,-65.00,2026-07-14 04:53:29,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,505A,Evolve M2
10:2b:aa:50:2b:b7,-56.00,2026-07-14 04:53:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1405B,Evolve M2
10:2b:aa:50:30:19,-57.00,2026-07-14 04:53:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,603A,Evolve M2
10:2b:aa:50:38:e9,-40.00,2026-07-14 04:53:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,510A,Evolve M2
10:2b:aa:50:32:ad,-52.00,2026-07-14 04:53:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701A,Evolve M2
10:2b:aa:50:36:fa,-43.00,2026-07-14 04:53:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1505A,Evolve M2
10:2b:aa:50:3c:b8,-57.00,2026-07-14 04:53:24,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1605A,Evolve M2
10:2b:aa:50:37:0f,-61.00,2026-07-14 04:53:23,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,709B,Evolve M2
10:2b:aa:50:34:48,-53.00,2026-07-14 04:53:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,207A,Evolve M2
10:2b:aa:50:2d:3a,-49.00,2026-07-14 04:53:20,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1104A,Evolve M2
10:2b:aa:50:2c:50,-63.00,2026-07-14 04:53:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1008A,Evolve M2
10:2b:aa:50:2d:64,-53.00,2026-07-14 04:53:18,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,801S,Evolve M2
10:2b:aa:50:32:7a,-60.00,2026-07-14 04:53:18,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1808B,Evolve M2
10:2b:aa:50:3f:43,-55.00,2026-07-14 04:53:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,312B,Evolve M2
10:2b:aa:50:8e:f0,-62.00,2026-07-14 04:53:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,905B,Evolve M2
10:2b:aa:50:90:0d,-60.00,2026-07-14 04:53:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,501A,Evolve M2
10:2b:aa:50:8f:dd,-62.00,2026-07-14 04:53:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,504A,Evolve M2
10:2b:aa:50:39:73,-58.00,2026-07-14 04:53:08,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,601A,Evolve M2
10:2b:aa:50:2d:ac,-54.00,2026-07-14 04:53:07,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,904B,Evolve M2
10:2b:aa:50:2f:7a,-58.00,2026-07-14 04:53:05,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1605B,Evolve M2
10:2b:aa:50:37:2a,-50.00,2026-07-14 04:53:04,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1704A,Evolve M2
10:2b:aa:50:39:25,-40.00,2026-07-14 04:53:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,407B,Evolve M2
10:2b:aa:50:33:97,-49.00,2026-07-14 04:53:02,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701A,Evolve M2
10:2b:aa:50:33:4f,-46.00,2026-07-14 04:52:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,607A,Evolve M2
10:2b:aa:50:35:5c,-63.00,2026-07-14 04:52:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1808A,Evolve M2
10:2b:aa:50:2d:e2,-47.00,2026-07-14 04:52:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,605A,Evolve M2
10:2b:aa:51:eb:03,-59.00,2026-07-14 04:52:56,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1607A,Evolve M2
10:2b:aa:50:36:07,-47.00,2026-07-14 04:52:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,612A,Evolve M2
10:2b:aa:50:3e:4a,-58.00,2026-07-14 04:52:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1212B,Evolve M2
10:2b:aa:51:ea:d6,-58.00,2026-07-14 04:52:54,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1102B,Evolve M2
10:2b:aa:50:90:34,-59.00,2026-07-14 04:52:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,504B,Evolve M2
10:2b:aa:50:35:1a,-64.00,2026-07-14 04:52:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,410A,Evolve M2
10:2b:aa:50:3d:d5,-60.00,2026-07-14 04:52:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1201B,Evolve M2
10:2b:aa:50:8f:20,-61.00,2026-07-14 04:52:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,911B,Evolve M2
10:2b:aa:51:e8:d8,-65.00,2026-07-14 04:52:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1504B,Evolve M2
10:2b:aa:50:33:ee,-62.00,2026-07-14 04:52:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1103A,Evolve M2
10:2b:aa:50:31:d8,-54.00,2026-07-14 04:52:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1405A,Evolve M2
10:2b:aa:50:3f:55,-52.00,2026-07-14 04:52:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,508B,Evolve M2
10:2b:aa:50:36:82,-63.00,2026-07-14 04:52:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,602B,Evolve M2
10:2b:aa:50:33:49,-45.00,2026-07-14 04:52:44,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1506B,Evolve M2
10:2b:aa:50:35:05,-50.00,2026-07-14 04:52:43,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,407A,Evolve M2
10:2b:aa:50:3f:94,-59.00,2026-07-14 04:52:42,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,311B,Evolve M2
10:2b:aa:50:39:64,-49.00,2026-07-14 04:52:42,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,508B,Evolve M2
10:2b:aa:50:33:37,-53.00,2026-07-14 04:52:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1509A,Evolve M2
10:2b:aa:50:37:e1,-56.00,2026-07-14 04:52:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,904B,Evolve M2
10:2b:aa:50:32:3b,-51.00,2026-07-14 04:52:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1002A,Evolve M2
10:2b:aa:51:e8:c0,-57.00,2026-07-14 04:52:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,502A,Evolve M2
10:2b:aa:50:34:06,-57.00,2026-07-14 04:52:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,303B,Evolve M2
10:2b:aa:50:2b:c3,-44.00,2026-07-14 04:52:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1109A,Evolve M2
10:2b:aa:50:04:c6,-43.00,2026-07-14 04:52:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,806B,Evolve M2
10:2b:aa:50:37:c3,-61.00,2026-07-14 04:52:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,812A,Evolve M2
10:2b:aa:50:90:9d,-48.00,2026-07-14 04:52:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1704B,Evolve M2
10:2b:aa:50:2c:95,-62.00,2026-07-14 04:52:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1003A,Evolve M2
10:2b:aa:50:92:4a,-50.00,2026-07-14 04:52:24,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1602B,Evolve M2
10:2b:aa:50:8e:1b,-59.00,2026-07-14 04:52:20,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,206A,Evolve M2
10:2b:aa:50:90:b8,-49.00,2026-07-14 04:52:16,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1502B,Evolve M2
10:2b:aa:50:3f:16,-65.00,2026-07-14 04:52:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,310A,Evolve M2
10:2b:aa:50:32:e0,-47.00,2026-07-14 04:52:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1704B,Evolve M2
10:2b:aa:50:2b:ab,-55.00,2026-07-14 04:52:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1207A,Evolve M2
10:2b:aa:50:3d:f0,-50.00,2026-07-14 04:52:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1202B,Evolve M2
10:2b:aa:50:3c:e8,-45.00,2026-07-14 04:52:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,202B,Evolve M2
10:2b:aa:50:35:6b,-44.00,2026-07-14 04:52:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1205B,Evolve M2
10:2b:aa:50:36:97,-45.00,2026-07-14 04:52:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1210A,Evolve M2
10:2b:aa:51:ea:fd,-43.00,2026-07-14 04:52:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1101B,Evolve M2
10:2b:aa:50:8d:e8,-63.00,2026-07-14 04:52:06,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1211B,Evolve M2
10:2b:aa:51:e8:c6,-42.00,2026-07-14 04:52:05,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,506B,Evolve M2
10:2b:aa:50:38:41,-63.00,2026-07-14 04:52:05,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,811B,Evolve M2
10:2b:aa:50:2e:4e,-57.00,2026-07-14 04:51:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1203A,Evolve M2
10:2b:aa:50:33:a6,-64.00,2026-07-14 04:51:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,609B,Evolve M2
10:2b:aa:50:37:36,-51.00,2026-07-14 04:51:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701B,Evolve M2
10:2b:aa:50:2f:9e,-55.00,2026-07-14 04:51:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1610A,Evolve M2
10:2b:aa:50:32:62,-44.00,2026-07-14 04:51:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1708B,Evolve M2
10:2b:aa:50:04:d8,-43.00,2026-07-14 04:51:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,703B,Evolve M2
10:2b:aa:50:92:65,-57.00,2026-07-14 04:51:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,802A,Evolve M2
10:2b:aa:50:31:b1,-55.00,2026-07-14 04:51:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1511A,Evolve M2
10:2b:aa:50:04:78,-50.00,2026-07-14 04:51:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1507B,Evolve M2
10:2b:aa:50:3c:c7,-65.00,2026-07-14 04:51:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,208B,Evolve M2
10:2b:aa:50:31:a5,-65.00,2026-07-14 04:51:43,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,402B,Evolve M2
